0110|122100|101|200201|999912
0110|131000|101|200201|999912
0110|211300|107|200201|999912
0110|211400|101|200201|999912
0110|221000|131|200201|999912
0110|222000|131|200201|999912
0110|229900|131|200201|999912
0110|231100|101|200201|999912
0110|231310|101|200201|999912
0110|232100|129|200201|999912
0110|234000|129|200201|999912
0110|251100|101|200201|999912
0110|317130|481|200201|999912
0110|317140|428|200201|999912
0110|321100|101|200201|999912
0110|321200|101|200201|999912
0110|321300|101|200201|999912
0110|322700|101|200201|999912
0110|322710|105|200201|999912
0110|323010|105|200201|999912
0110|341500|101|200201|999912
0110|341510|101|200201|999912
0110|343310|101|200201|999912
0110|343370|101|200201|999912
0110|343390|101|200201|999912
0110|411400|101|200201|999912
0110|411500|101|200201|999912
0110|412100|101|200201|999912
0110|413110|105|200201|999912
0110|413120|101|200201|999912
0110|419000|101|200201|999912
0110|421110|101|200201|999912
0110|424000|101|200201|999912
0110|516900|101|200201|999912
0110|611100|101|200201|999912
0110|611200|101|200201|999912
0110|612000|101|200201|999912
0110|613000|101|200201|999912
0110|614100|101|200201|999912
0110|614200|101|200201|999912
0110|614300|101|200201|999912
0110|614400|101|200201|999912
0110|615100|101|200201|999912
0110|615200|101|200201|999912
0110|615900|101|200201|999912
0110|621000|101|200201|999912
0110|622100|101|200201|999912
0110|622200|101|200201|999912
0110|622900|101|200201|999912
0110|623100|101|200201|999912
0110|623200|101|200201|999912
0110|623900|101|200201|999912
0110|624100|101|200201|999912
0110|624200|101|200201|999912
0110|631000|101|200201|999912
0110|644000|101|200201|999912
0110|644010|105|200201|999912
0110|645000|101|200201|999912
0110|646000|101|200201|999912
0110|647000|101|200201|999912
0110|648000|105|200201|999912
0110|651110|105|200201|999912
0110|651120|101|200201|999912
0110|651220|105|200201|999912
0110|671000|101|200201|999912
0110|724010|822|200201|999912
0110|726060|101|200201|999912
0110|727010|108|200201|201112
0110|727010|106|201201|999912
0110|727020|104|200201|201112
0110|727020|102|201201|999912
0110|729230|105|200201|999912
0110|742021|219|200806|999912
0110|742022|223|200806|999912
0110|742031|218|200806|999912
0110|742032|222|200806|999912
0110|864320|101|200201|999912
0110|882210|101|200201|999912
0110|882310|105|200201|999912
0110|882400|106|200201|999912
0110|883000|102|200201|999912
0110|883010|106|200201|999912
0110|883020|102|200201|999912
0110|885200|105|200201|999912
0110|913210|105|200201|999912
0110|913220|101|200201|999912
0110|915210|101|200201|999912
0110|915220|105|200201|999912
0110|921120|105|200201|999912
0110|933010|105|200201|999912
0110|933372|4241|200201|200805
0110|933373|4242|200201|200805
0110|933374|241|200806|999912
0110|933376|242|200806|999912
0120|122100|101|200201|999912
0120|131000|101|200201|999912
0120|211300|107|200201|999912
0120|211400|101|200201|999912
0120|221000|131|200201|999912
0120|222000|131|200201|999912
0120|229900|131|200201|999912
0120|231100|101|200201|999912
0120|231310|101|200201|999912
0120|232100|129|200201|999912
0120|234000|129|200201|999912
0120|251100|101|200201|999912
0120|317130|481|200201|999912
0120|317140|428|200201|999912
0120|321100|101|200201|999912
0120|321200|101|200201|999912
0120|321300|101|200201|999912
0120|322700|101|200201|999912
0120|322710|105|200201|999912
0120|323010|105|200201|999912
0120|341500|101|200201|999912
0120|341510|101|200201|999912
0120|343310|101|200201|999912
0120|343370|101|200201|999912
0120|343390|101|200201|999912
0120|411400|101|200201|999912
0120|411500|101|200201|999912
0120|412100|101|200201|999912
0120|413110|105|200201|999912
0120|413120|101|200201|999912
0120|419000|101|200201|999912
0120|421110|101|200201|999912
0120|424000|101|200201|999912
0120|516900|101|200201|999912
0120|611100|101|200201|999912
0120|611200|101|200201|999912
0120|612000|101|200201|999912
0120|613000|101|200201|999912
0120|614100|101|200201|999912
0120|614200|101|200201|999912
0120|614300|101|200201|999912
0120|614400|101|200201|999912
0120|615100|101|200201|999912
0120|615200|101|200201|999912
0120|615900|101|200201|999912
0120|621000|101|200201|999912
0120|622100|101|200201|999912
0120|622200|101|200201|999912
0120|622900|101|200201|999912
0120|623100|101|200201|999912
0120|623200|101|200201|999912
0120|623900|101|200201|999912
0120|624100|101|200201|999912
0120|624200|101|200201|999912
0120|631000|101|200201|999912
0120|644000|101|200201|999912
0120|644010|105|200201|999912
0120|645000|101|200201|999912
0120|646000|101|200201|999912
0120|647000|101|200201|999912
0120|648000|105|200201|999912
0120|651110|105|200201|999912
0120|651120|101|200201|999912
0120|651220|105|200201|999912
0120|671000|101|200201|999912
0120|724010|822|200201|999912
0120|726060|101|200201|999912
0120|727010|108|200201|201112
0120|727010|106|201201|999912
0120|727020|104|200201|201112
0120|727020|102|201201|999912
0120|729230|105|200201|999912
0120|742021|219|200806|999912
0120|742022|223|200806|999912
0120|742031|218|200806|999912
0120|742032|222|200806|999912
0120|864320|101|200201|999912
0120|882210|101|200201|999912
0120|882310|105|200201|999912
0120|882400|106|200201|999912
0120|883000|102|200201|999912
0120|883010|106|200201|999912
0120|883020|102|200201|999912
0120|885200|105|200201|999912
0120|913210|105|200201|999912
0120|913220|101|200201|999912
0120|915210|101|200201|999912
0120|915220|105|200201|999912
0120|921120|105|200201|999912
0120|933010|105|200201|999912
0120|933372|4241|200201|200805
0120|933373|4242|200201|200805
0120|933374|241|200806|999912
0120|933376|242|200806|999912
0130|122100|101|200201|999912
0130|131000|101|200201|999912
0130|211300|107|200201|999912
0130|211400|101|200201|999912
0130|221000|131|200201|999912
0130|222000|131|200201|999912
0130|229900|131|200201|999912
0130|231100|101|200201|999912
0130|231310|101|200201|999912
0130|232100|129|200201|999912
0130|234000|129|200201|999912
0130|251100|101|200201|999912
0130|317130|481|200201|999912
0130|317140|428|200201|999912
0130|321100|101|200201|999912
0130|321200|101|200201|999912
0130|321300|101|200201|999912
0130|322700|101|200201|999912
0130|322710|105|200201|999912
0130|323010|105|200201|999912
0130|341500|101|200201|999912
0130|341510|101|200201|999912
0130|343310|101|200201|999912
0130|343370|101|200201|999912
0130|343390|101|200201|999912
0130|411400|101|200201|999912
0130|411500|101|200201|999912
0130|412100|101|200201|999912
0130|413110|105|200201|999912
0130|413120|101|200201|999912
0130|419000|101|200201|999912
0130|421110|101|200201|999912
0130|424000|101|200201|999912
0130|516900|101|200201|999912
0130|611100|101|200201|999912
0130|611200|101|200201|999912
0130|612000|101|200201|999912
0130|613000|101|200201|999912
0130|614100|101|200201|999912
0130|614200|101|200201|999912
0130|614300|101|200201|999912
0130|614400|101|200201|999912
0130|615100|101|200201|999912
0130|615200|101|200201|999912
0130|615900|101|200201|999912
0130|621000|101|200201|999912
0130|622100|101|200201|999912
0130|622200|101|200201|999912
0130|622900|101|200201|999912
0130|623100|101|200201|999912
0130|623200|101|200201|999912
0130|623900|101|200201|999912
0130|624100|101|200201|999912
0130|624200|101|200201|999912
0130|631000|101|200201|999912
0130|644000|101|200201|999912
0130|644010|105|200201|999912
0130|645000|101|200201|999912
0130|646000|101|200201|999912
0130|647000|101|200201|999912
0130|648000|105|200201|999912
0130|651110|105|200201|999912
0130|651120|101|200201|999912
0130|651220|105|200201|999912
0130|671000|101|200201|999912
0130|724010|822|200201|999912
0130|726060|101|200201|999912
0130|727010|108|200201|201112
0130|727010|106|201201|999912
0130|727020|104|200201|201112
0130|727020|102|201201|999912
0130|729230|105|200201|999912
0130|742021|219|200806|999912
0130|742022|223|200806|999912
0130|742031|218|200806|999912
0130|742032|222|200806|999912
0130|864320|101|200201|999912
0130|882210|101|200201|999912
0130|882310|105|200201|999912
0130|882400|106|200201|999912
0130|883000|102|200201|999912
0130|883010|106|200201|999912
0130|883020|102|200201|999912
0130|885200|105|200201|999912
0130|913210|105|200201|999912
0130|913220|101|200201|999912
0130|915210|101|200201|999912
0130|915220|105|200201|999912
0130|921120|105|200201|999912
0130|933010|105|200201|999912
0130|933372|4241|200201|200805
0130|933373|4242|200201|200805
0130|933374|241|200806|999912
0130|933376|242|200806|999912
0140|122100|101|200201|999912
0140|131000|101|200201|999912
0140|211300|107|200201|999912
0140|211400|101|200201|999912
0140|221000|131|200201|999912
0140|222000|131|200201|999912
0140|229900|131|200201|999912
0140|231100|101|200201|999912
0140|231310|101|200201|999912
0140|232100|129|200201|999912
0140|234000|129|200201|999912
0140|251100|101|200201|999912
0140|317130|481|200201|999912
0140|317140|428|200201|999912
0140|321100|101|200201|999912
0140|321200|101|200201|999912
0140|321300|101|200201|999912
0140|322700|101|200201|999912
0140|322710|105|200201|999912
0140|323010|105|200201|999912
0140|341500|101|200201|999912
0140|341510|101|200201|999912
0140|343310|101|200201|999912
0140|343370|101|200201|999912
0140|343390|101|200201|999912
0140|411400|101|200201|999912
0140|411500|101|200201|999912
0140|412100|101|200201|999912
0140|413110|105|200201|999912
0140|413120|101|200201|999912
0140|419000|101|200201|999912
0140|421110|101|200201|999912
0140|424000|101|200201|999912
0140|516900|101|200201|999912
0140|611100|101|200201|999912
0140|611200|101|200201|999912
0140|612000|101|200201|999912
0140|613000|101|200201|999912
0140|614100|101|200201|999912
0140|614200|101|200201|999912
0140|614300|101|200201|999912
0140|614400|101|200201|999912
0140|615100|101|200201|999912
0140|615200|101|200201|999912
0140|615900|101|200201|999912
0140|621000|101|200201|999912
0140|622100|101|200201|999912
0140|622200|101|200201|999912
0140|622900|101|200201|999912
0140|623100|101|200201|999912
0140|623200|101|200201|999912
0140|623900|101|200201|999912
0140|624100|101|200201|999912
0140|624200|101|200201|999912
0140|631000|101|200201|999912
0140|644000|101|200201|999912
0140|644010|105|200201|999912
0140|645000|101|200201|999912
0140|646000|101|200201|999912
0140|647000|101|200201|999912
0140|648000|105|200201|999912
0140|651110|105|200201|999912
0140|651120|101|200201|999912
0140|651220|105|200201|999912
0140|671000|101|200201|999912
0140|724010|822|200201|999912
0140|726060|101|200201|999912
0140|727010|108|200201|201112
0140|727010|106|201201|999912
0140|727020|104|200201|201112
0140|727020|102|201201|999912
0140|729230|105|200201|999912
0140|742021|219|200806|999912
0140|742022|223|200806|999912
0140|742031|218|200806|999912
0140|742032|222|200806|999912
0140|864320|101|200201|999912
0140|882210|101|200201|999912
0140|882310|105|200201|999912
0140|882400|106|200201|999912
0140|883000|102|200201|999912
0140|883010|106|200201|999912
0140|883020|102|200201|999912
0140|885200|105|200201|999912
0140|913210|105|200201|999912
0140|913220|101|200201|999912
0140|915210|101|200201|999912
0140|915220|105|200201|999912
0140|921120|105|200201|999912
0140|933010|105|200201|999912
0140|933372|4241|200201|200805
0140|933373|4242|200201|200805
0140|933374|241|200806|999912
0140|933376|242|200806|999912
0141|211300|108|200201|999912
0141|211370|106|200201|999912
0141|229100|132|200201|999912
0141|229900|132|200201|999912
0141|229960|131|200201|999912
0141|232100|129|200201|999912
0141|251100|101|200201|999912
0141|311100|101|200201|999912
0141|311150|102|200201|999912
0141|311300|108|200201|201112
0141|311300|106|201201|999912
0141|311400|103|200201|201112
0141|311400|101|201201|999912
0141|311410|103|200201|201112
0141|311410|101|201201|999912
0141|311500|102|200201|999912
0141|311600|106|200201|999912
0141|311610|102|200201|999912
0141|311680|101|200201|999912
0141|311682|106|200201|999912
0141|318200|101|200201|999912
0141|323010|105|200201|999912
0141|343310|101|200201|999912
0141|343370|101|200201|999912
0141|343390|101|200201|999912
0141|347090|101|200201|999912
0141|411100|101|200201|999912
0141|411200|101|200201|999912
0141|411300|101|200201|999912
0141|411400|101|200201|999912
0141|412100|101|200201|999912
0141|413110|105|200201|999912
0141|413120|101|200201|999912
0141|413200|101|200201|999912
0141|419000|101|200201|999912
0141|421110|101|200201|999912
0141|514010|105|200201|999912
0141|514020|101|200201|999912
0141|515003|101|200201|999912
0141|614310|101|200201|999912
0141|724000|822|200201|999912
0141|727010|108|200201|201112
0141|727010|106|201201|999912
0141|727020|104|200201|201112
0141|727020|102|201201|999912
0141|742021|219|200806|999912
0141|742022|223|200806|999912
0141|742031|218|200806|999912
0141|742032|222|200806|999912
0141|743010|106|200201|999912
0141|743020|101|200201|999912
0141|743060|102|200201|999912
0141|744010|108|200201|201112
0141|744010|106|201201|999912
0141|744020|104|200201|201112
0141|744020|102|201201|999912
0141|781110|102|200201|999912
0141|781120|106|200201|999912
0141|781130|102|200201|999912
0141|781140|106|200201|999912
0141|781150|106|200201|999912
0141|781210|106|200201|999912
0141|781220|102|200201|999912
0141|781230|106|200201|999912
0141|781240|106|200201|999912
0141|781250|102|200201|999912
0141|782011|102|200201|999912
0141|782020|102|200201|999912
0141|782030|102|200201|999912
0141|817240|106|200201|999912
0141|817250|102|200201|999912
0141|835110|102|200201|999912
0141|851110|106|200201|999912
0141|851210|102|200201|999912
0141|851220|106|200201|999912
0141|851230|102|200201|999912
0141|851240|106|200201|999912
0141|851310|102|200201|999912
0141|851320|102|200201|999912
0141|852010|102|200201|999912
0141|852020|106|200201|999912
0141|852030|102|200201|999912
0141|852040|106|200201|999912
0141|852050|106|200201|999912
0141|852060|106|200201|999912
0141|852070|106|200201|999912
0141|852080|106|200201|999912
0141|853040|106|200201|999912
0141|882210|101|200201|999912
0141|882310|105|200201|999912
0141|882340|105|200201|999912
0141|882400|106|200201|999912
0141|882410|106|200201|999912
0141|885100|105|200201|999912
0141|885210|105|200201|999912
0141|913210|105|200201|999912
0141|913220|101|200201|999912
0141|913320|106|200201|999912
0141|913330|106|200201|999912
0141|913340|102|200201|999912
0141|915210|101|200201|999912
0141|915220|105|200201|999912
0141|932030|102|200201|999912
0141|933010|105|200201|999912
0141|933372|4241|200201|200805
0141|933373|4242|200201|200805
0141|933374|241|200806|999912
0141|933376|242|200806|999912
0142|211300|107|200201|999912
0142|211370|105|200201|999912
0142|229100|131|200201|999912
0142|229900|131|200201|999912
0142|229960|131|200201|999912
0142|232100|129|200201|999912
0142|251100|101|200201|999912
0142|311100|101|200201|999912
0142|311150|101|200201|999912
0142|311300|108|200201|201112
0142|311300|106|201201|999912
0142|311400|103|200201|201112
0142|311400|101|201201|999912
0142|311410|103|200201|201112
0142|311410|101|201201|999912
0142|311500|101|200201|999912
0142|311600|105|200201|999912
0142|311610|101|200201|999912
0142|311680|101|200201|999912
0142|311682|105|200201|999912
0142|318200|101|200201|999912
0142|323010|105|200201|999912
0142|343310|101|200201|999912
0142|343370|101|200201|999912
0142|343390|101|200201|999912
0142|347090|101|200201|999912
0142|411100|101|200201|999912
0142|411200|101|200201|999912
0142|411300|101|200201|999912
0142|411400|101|200201|999912
0142|412100|101|200201|999912
0142|413110|105|200201|999912
0142|413120|101|200201|999912
0142|413200|101|200201|999912
0142|419000|101|200201|999912
0142|421110|101|200201|999912
0142|514010|105|200201|999912
0142|514020|101|200201|999912
0142|515003|101|200201|999912
0142|614310|101|200201|999912
0142|724000|822|200201|999912
0142|727010|108|200201|201112
0142|727010|106|201201|999912
0142|727020|104|200201|201112
0142|727020|102|201201|999912
0142|742021|219|200806|999912
0142|742022|223|200806|999912
0142|742031|218|200806|999912
0142|742032|222|200806|999912
0142|743010|105|200201|999912
0142|743020|101|200201|999912
0142|743060|101|200201|999912
0142|744010|107|200201|201112
0142|744010|105|201201|999912
0142|744020|103|200201|201112
0142|744020|101|201201|999912
0142|781110|101|200201|999912
0142|781120|105|200201|999912
0142|781130|101|200201|999912
0142|781140|105|200201|999912
0142|781150|105|200201|999912
0142|781210|105|200201|999912
0142|781220|101|200201|999912
0142|781230|105|200201|999912
0142|781240|105|200201|999912
0142|781250|101|200201|999912
0142|782011|101|200201|999912
0142|782020|101|200201|999912
0142|782030|101|200201|999912
0142|817240|105|200201|999912
0142|817250|101|200201|999912
0142|835110|101|200201|999912
0142|851110|105|200201|999912
0142|851210|101|200201|999912
0142|851220|105|200201|999912
0142|851230|101|200201|999912
0142|851240|105|200201|999912
0142|851310|101|200201|999912
0142|851320|101|200201|999912
0142|852010|101|200201|999912
0142|852020|105|200201|999912
0142|852030|101|200201|999912
0142|852040|105|200201|999912
0142|852050|105|200201|999912
0142|852060|105|200201|999912
0142|852070|105|200201|999912
0142|852080|105|200201|999912
0142|853040|105|200201|999912
0142|882210|101|200201|999912
0142|882310|105|200201|999912
0142|882340|105|200201|999912
0142|882400|106|200201|999912
0142|882410|106|200201|999912
0142|885100|105|200201|999912
0142|885210|105|200201|999912
0142|913210|105|200201|999912
0142|913220|101|200201|999912
0142|913320|105|200201|999912
0142|913330|105|200201|999912
0142|913340|101|200201|999912
0142|915210|101|200201|999912
0142|915220|105|200201|999912
0142|932030|101|200201|999912
0142|933010|105|200201|999912
0142|933372|4241|200201|200805
0142|933373|4242|200201|200805
0142|933374|241|200806|999912
0142|933376|242|200806|999912
0150|122100|101|200201|999912
0150|131000|101|200201|999912
0150|211300|107|200201|999912
0150|211400|101|200201|999912
0150|221000|131|200201|999912
0150|222000|131|200201|999912
0150|229900|131|200201|999912
0150|231100|101|200201|999912
0150|231310|101|200201|999912
0150|232100|129|200201|999912
0150|234000|129|200201|999912
0150|251100|101|200201|999912
0150|317130|481|200201|999912
0150|317140|428|200201|999912
0150|321100|101|200201|999912
0150|321200|101|200201|999912
0150|321300|101|200201|999912
0150|322700|101|200201|999912
0150|322710|105|200201|999912
0150|323010|105|200201|999912
0150|341500|101|200201|999912
0150|341510|101|200201|999912
0150|343310|101|200201|999912
0150|343370|101|200201|999912
0150|343390|101|200201|999912
0150|411400|101|200201|999912
0150|411500|101|200201|999912
0150|412100|101|200201|999912
0150|413110|105|200201|999912
0150|413120|101|200201|999912
0150|419000|101|200201|999912
0150|421110|101|200201|999912
0150|424000|101|200201|999912
0150|516900|101|200201|999912
0150|611100|101|200201|999912
0150|611200|101|200201|999912
0150|612000|101|200201|999912
0150|613000|101|200201|999912
0150|614100|101|200201|999912
0150|614200|101|200201|999912
0150|614300|101|200201|999912
0150|614400|101|200201|999912
0150|615100|101|200201|999912
0150|615200|101|200201|999912
0150|615900|101|200201|999912
0150|621000|101|200201|999912
0150|622100|101|200201|999912
0150|622200|101|200201|999912
0150|622900|101|200201|999912
0150|623100|101|200201|999912
0150|623200|101|200201|999912
0150|623900|101|200201|999912
0150|624100|101|200201|999912
0150|624200|101|200201|999912
0150|631000|101|200201|999912
0150|644000|101|200201|999912
0150|644010|105|200201|999912
0150|645000|101|200201|999912
0150|646000|101|200201|999912
0150|647000|101|200201|999912
0150|648000|105|200201|999912
0150|651110|105|200201|999912
0150|651120|101|200201|999912
0150|651220|105|200201|999912
0150|671000|101|200201|999912
0150|724010|822|200201|999912
0150|726060|101|200201|999912
0150|727010|108|200201|201112
0150|727010|106|201201|999912
0150|727020|104|200201|201112
0150|727020|102|201201|999912
0150|729230|105|200201|999912
0150|742021|219|200806|999912
0150|742022|223|200806|999912
0150|742031|218|200806|999912
0150|742032|222|200806|999912
0150|864320|101|200201|999912
0150|882210|101|200201|999912
0150|882310|105|200201|999912
0150|882400|106|200201|999912
0150|883000|102|200201|999912
0150|883010|106|200201|999912
0150|883020|102|200201|999912
0150|885200|105|200201|999912
0150|913210|105|200201|999912
0150|913220|101|200201|999912
0150|915210|101|200201|999912
0150|915220|105|200201|999912
0150|921120|105|200201|999912
0150|933010|105|200201|999912
0150|933372|4241|200201|200805
0150|933373|4242|200201|200805
0150|933374|241|200806|999912
0150|933376|242|200806|999912
0200|122100|101|200201|999912
0200|131000|101|200201|999912
0200|211300|107|200201|999912
0200|211400|101|200201|999912
0200|221000|131|200201|999912
0200|222000|131|200201|999912
0200|229900|131|200201|999912
0200|231100|101|200201|999912
0200|231310|101|200201|999912
0200|232100|129|200201|999912
0200|234000|129|200201|999912
0200|251100|101|200201|999912
0200|317130|481|200201|999912
0200|317140|428|200201|999912
0200|321100|101|200201|999912
0200|321200|101|200201|999912
0200|321300|101|200201|999912
0200|322700|101|200201|999912
0200|322710|105|200201|999912
0200|323010|105|200201|999912
0200|341500|101|200201|999912
0200|341510|101|200201|999912
0200|343310|101|200201|999912
0200|343370|101|200201|999912
0200|343390|101|200201|999912
0200|411400|101|200201|999912
0200|411500|101|200201|999912
0200|412100|101|200201|999912
0200|413110|105|200201|999912
0200|413120|101|200201|999912
0200|419000|101|200201|999912
0200|421110|101|200201|999912
0200|424000|101|200201|999912
0200|516900|101|200201|999912
0200|611100|101|200201|999912
0200|611200|101|200201|999912
0200|612000|101|200201|999912
0200|613000|101|200201|999912
0200|614100|101|200201|999912
0200|614200|101|200201|999912
0200|614300|101|200201|999912
0200|614400|101|200201|999912
0200|615100|101|200201|999912
0200|615200|101|200201|999912
0200|615900|101|200201|999912
0200|621000|101|200201|999912
0200|622100|101|200201|999912
0200|622200|101|200201|999912
0200|622900|101|200201|999912
0200|623100|101|200201|999912
0200|623200|101|200201|999912
0200|623900|101|200201|999912
0200|624100|101|200201|999912
0200|624200|101|200201|999912
0200|631000|101|200201|999912
0200|644000|101|200201|999912
0200|644010|105|200201|999912
0200|645000|101|200201|999912
0200|646000|101|200201|999912
0200|647000|101|200201|999912
0200|648000|105|200201|999912
0200|651110|105|200201|999912
0200|651120|101|200201|999912
0200|651220|105|200201|999912
0200|671000|101|200201|999912
0200|724010|822|200201|999912
0200|726060|101|200201|999912
0200|727010|108|200201|201112
0200|727010|106|201201|999912
0200|727020|104|200201|201112
0200|727020|102|201201|999912
0200|729230|105|200201|999912
0200|742021|219|200806|999912
0200|742022|223|200806|999912
0200|742031|218|200806|999912
0200|742032|222|200806|999912
0200|864320|101|200201|999912
0200|882210|101|200201|999912
0200|882310|105|200201|999912
0200|882400|106|200201|999912
0200|883000|102|200201|999912
0200|883010|106|200201|999912
0200|883020|102|200201|999912
0200|885200|105|200201|999912
0200|913210|105|200201|999912
0200|913220|101|200201|999912
0200|915210|101|200201|999912
0200|915220|105|200201|999912
0200|921120|105|200201|999912
0200|933010|105|200201|999912
0200|933372|4241|200201|200805
0200|933373|4242|200201|200805
0200|933374|241|200806|999912
0200|933376|242|200806|999912
0500|122100|101|200201|999912
0500|222000|131|200201|999912
0500|223100|131|200201|999912
0500|229900|131|200201|999912
0500|231160|101|200201|999912
0500|251100|101|200201|999912
0500|323010|105|200201|999912
0500|343310|101|200201|999912
0500|343370|101|200201|999912
0500|343390|101|200201|999912
0500|411400|101|200201|999912
0500|411500|101|200201|999912
0500|412100|101|200201|999912
0500|413110|105|200201|999912
0500|413120|101|200201|999912
0500|419000|101|200201|999912
0500|421110|101|200201|999912
0500|424000|101|200201|999912
0500|661100|105|200201|999912
0500|661110|158|200201|999912
0500|661200|105|200201|999912
0500|661220|105|200201|999912
0500|661300|105|200201|999912
0500|661310|156|200201|999912
0500|662100|101|200201|999912
0500|662200|101|200201|999912
0500|727010|108|200201|201112
0500|727010|106|201201|999912
